,Classifier Name,Hyperparameters,Precision,Recall,F-score
732,Decision Tree,3,0.5,0.4666666666666667,0.4827586206896552
733,Naive Bayes,1,1.0,0.26666666666666666,0.4210526315789474
734,SVM,2,0.8571428571428571,0.4,0.5454545454545455
735,MLP,"(100, 100)",0.5333333333333333,0.5333333333333333,0.5333333333333333
736,Random Forest,10,0.6363636363636364,0.4666666666666667,0.5384615384615385
737,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
738,Decision Tree,3,0.7,0.4117647058823529,0.5185185185185185
739,Naive Bayes,1,0.7142857142857143,0.29411764705882354,0.4166666666666667
740,SVM,2,0.7777777777777778,0.4117647058823529,0.5384615384615384
741,MLP,"(100, 100)",0.4666666666666667,0.4117647058823529,0.43749999999999994
742,Random Forest,10,0.6666666666666666,0.5882352941176471,0.625
743,Biased Classifier,Dummy,0.265625,1.0,0.41975308641975306
744,Decision Tree,3,0.6363636363636364,0.4117647058823529,0.5
745,Naive Bayes,1,1.0,0.23529411764705882,0.38095238095238093
746,SVM,2,1.0,0.29411764705882354,0.45454545454545453
747,MLP,"(100, 100)",0.6111111111111112,0.6470588235294118,0.6285714285714287
748,Random Forest,10,0.8,0.47058823529411764,0.5925925925925927
749,Biased Classifier,Dummy,0.265625,1.0,0.41975308641975306
750,Decision Tree,3,0.46153846153846156,0.24,0.3157894736842105
751,Naive Bayes,1,0.375,0.12,0.18181818181818182
752,SVM,2,0.46153846153846156,0.24,0.3157894736842105
753,MLP,"(100, 100)",0.6111111111111112,0.44,0.5116279069767442
754,Random Forest,10,0.5333333333333333,0.32,0.4
755,Biased Classifier,Dummy,0.38461538461538464,1.0,0.5555555555555556
756,Decision Tree,3,0.6,0.2727272727272727,0.37499999999999994
757,Naive Bayes,1,1.0,0.45454545454545453,0.625
758,SVM,2,1.0,0.45454545454545453,0.625
759,MLP,"(100, 100)",0.3333333333333333,0.45454545454545453,0.3846153846153846
760,Random Forest,10,0.7142857142857143,0.45454545454545453,0.5555555555555556
761,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
762,Decision Tree,3,1.0,0.2222222222222222,0.3636363636363636
763,Naive Bayes,1,1.0,0.1111111111111111,0.19999999999999998
764,SVM,2,1.0,0.2222222222222222,0.3636363636363636
765,MLP,"(100, 100)",0.42857142857142855,0.6666666666666666,0.5217391304347826
766,Random Forest,10,0.5,0.5555555555555556,0.5263157894736842
767,Biased Classifier,Dummy,0.13846153846153847,1.0,0.24324324324324326
768,Decision Tree,3,0.75,0.5454545454545454,0.631578947368421
769,Naive Bayes,1,0.75,0.2727272727272727,0.39999999999999997
770,SVM,2,0.5,0.2727272727272727,0.3529411764705882
771,MLP,"(100, 100)",0.3,0.2727272727272727,0.28571428571428564
772,Random Forest,10,0.4444444444444444,0.36363636363636365,0.39999999999999997
773,Biased Classifier,Dummy,0.171875,1.0,0.29333333333333333
774,Decision Tree,3,0.5333333333333333,0.4,0.4571428571428572
775,Naive Bayes,1,0.6666666666666666,0.1,0.1739130434782609
776,SVM,2,1.0,0.35,0.5185185185185185
777,MLP,"(100, 100)",0.5294117647058824,0.45,0.48648648648648646
778,Random Forest,10,0.6,0.45,0.5142857142857143
779,Biased Classifier,Dummy,0.3125,1.0,0.47619047619047616
780,Decision Tree,3,0.8888888888888888,0.5714285714285714,0.6956521739130435
781,Naive Bayes,1,1.0,0.35714285714285715,0.5263157894736842
782,SVM,2,1.0,0.35714285714285715,0.5263157894736842
783,MLP,"(100, 100)",0.7142857142857143,0.7142857142857143,0.7142857142857143
784,Random Forest,10,0.6666666666666666,0.42857142857142855,0.5217391304347826
785,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
786,Decision Tree,3,0.5,0.4117647058823529,0.45161290322580644
787,Naive Bayes,1,0.75,0.17647058823529413,0.2857142857142857
788,SVM,2,0.5714285714285714,0.23529411764705882,0.3333333333333333
789,MLP,"(100, 100)",0.5,0.23529411764705882,0.31999999999999995
790,Random Forest,10,0.5714285714285714,0.23529411764705882,0.3333333333333333
791,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
792,Decision Tree,3,0.6666666666666666,0.375,0.4800000000000001
793,Naive Bayes,1,0.3333333333333333,0.0625,0.10526315789473684
794,SVM,2,0.6,0.1875,0.2857142857142857
795,MLP,"(100, 100)",0.5555555555555556,0.625,0.5882352941176471
796,Random Forest,10,0.7,0.4375,0.5384615384615384
797,Biased Classifier,Dummy,0.24615384615384617,1.0,0.39506172839506176
798,Decision Tree,3,0.3888888888888889,0.4375,0.411764705882353
799,Naive Bayes,1,1.0,0.125,0.2222222222222222
800,SVM,2,1.0,0.25,0.4
801,MLP,"(100, 100)",0.6666666666666666,0.625,0.6451612903225806
802,Random Forest,10,0.6,0.1875,0.2857142857142857
803,Biased Classifier,Dummy,0.25,1.0,0.4
804,Decision Tree,3,0.3125,0.38461538461538464,0.3448275862068966
805,Naive Bayes,1,0.5714285714285714,0.3076923076923077,0.4
806,SVM,2,0.5555555555555556,0.38461538461538464,0.4545454545454546
807,MLP,"(100, 100)",0.2857142857142857,0.3076923076923077,0.29629629629629634
808,Random Forest,10,0.5,0.38461538461538464,0.4347826086956522
809,Biased Classifier,Dummy,0.203125,1.0,0.33766233766233766
810,Decision Tree,3,0.7777777777777778,0.4666666666666667,0.5833333333333334
811,Naive Bayes,1,0.75,0.2,0.31578947368421056
812,SVM,2,0.875,0.4666666666666667,0.608695652173913
813,MLP,"(100, 100)",0.6363636363636364,0.4666666666666667,0.5384615384615385
814,Random Forest,10,0.875,0.4666666666666667,0.608695652173913
815,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
816,Decision Tree,3,0.6666666666666666,0.2857142857142857,0.4
817,Naive Bayes,1,1.0,0.21428571428571427,0.35294117647058826
818,SVM,2,1.0,0.35714285714285715,0.5263157894736842
819,MLP,"(100, 100)",0.21428571428571427,0.21428571428571427,0.21428571428571427
820,Random Forest,10,0.875,0.5,0.6363636363636364
821,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
822,Decision Tree,3,0.3333333333333333,0.2727272727272727,0.3
823,Naive Bayes,1,0.6666666666666666,0.18181818181818182,0.28571428571428575
824,SVM,2,0.4,0.18181818181818182,0.25000000000000006
825,MLP,"(100, 100)",0.36363636363636365,0.36363636363636365,0.36363636363636365
826,Random Forest,10,0.3333333333333333,0.2727272727272727,0.3
827,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
828,Decision Tree,3,0.625,0.5,0.5555555555555556
829,Naive Bayes,1,0.5,0.2,0.28571428571428575
830,SVM,2,0.5625,0.45,0.5
831,MLP,"(100, 100)",0.55,0.55,0.55
832,Random Forest,10,0.5882352941176471,0.5,0.5405405405405405
833,Biased Classifier,Dummy,0.3125,1.0,0.47619047619047616
834,Decision Tree,3,0.75,0.1875,0.3
835,Naive Bayes,1,1.0,0.0625,0.11764705882352941
836,SVM,2,0.8,0.25,0.38095238095238093
837,MLP,"(100, 100)",0.6,0.375,0.4615384615384615
838,Random Forest,10,0.8,0.25,0.38095238095238093
839,Biased Classifier,Dummy,0.25,1.0,0.4
840,Decision Tree,3,0.7,0.3888888888888889,0.5
841,Naive Bayes,1,0.6666666666666666,0.1111111111111111,0.1904761904761905
842,SVM,2,1.0,0.2777777777777778,0.4347826086956522
843,MLP,"(100, 100)",0.47058823529411764,0.4444444444444444,0.45714285714285713
844,Random Forest,10,0.6666666666666666,0.3333333333333333,0.4444444444444444
845,Biased Classifier,Dummy,0.27692307692307694,1.0,0.4337349397590362
846,Decision Tree,3,0.4666666666666667,0.4666666666666667,0.4666666666666667
847,Naive Bayes,1,0.7142857142857143,0.3333333333333333,0.4545454545454545
848,SVM,2,0.5833333333333334,0.4666666666666667,0.5185185185185186
849,MLP,"(100, 100)",0.45,0.6,0.5142857142857143
850,Random Forest,10,0.5882352941176471,0.6666666666666666,0.625
851,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
852,Decision Tree,3,0.5714285714285714,0.4444444444444444,0.5
853,Naive Bayes,1,0.5,0.1111111111111111,0.1818181818181818
854,SVM,2,0.75,0.3333333333333333,0.46153846153846156
855,MLP,"(100, 100)",0.4,0.4444444444444444,0.4210526315789474
856,Random Forest,10,0.5555555555555556,0.5555555555555556,0.5555555555555556
857,Biased Classifier,Dummy,0.13846153846153847,1.0,0.24324324324324326
858,Decision Tree,3,0.5,0.08333333333333333,0.14285714285714285
859,Naive Bayes,1,0.5,0.08333333333333333,0.14285714285714285
860,SVM,2,1.0,0.08333333333333333,0.15384615384615385
861,MLP,"(100, 100)",0.375,0.5,0.42857142857142855
862,Random Forest,10,0.5,0.25,0.3333333333333333
863,Biased Classifier,Dummy,0.1875,1.0,0.3157894736842105
864,Decision Tree,3,0.8181818181818182,0.4090909090909091,0.5454545454545455
865,Naive Bayes,1,0.6666666666666666,0.18181818181818182,0.28571428571428575
866,SVM,2,0.7142857142857143,0.22727272727272727,0.3448275862068965
867,MLP,"(100, 100)",0.6666666666666666,0.36363636363636365,0.4705882352941177
868,Random Forest,10,0.7692307692307693,0.45454545454545453,0.5714285714285714
869,Biased Classifier,Dummy,0.34375,1.0,0.5116279069767442
870,Decision Tree,3,0.5882352941176471,0.5882352941176471,0.5882352941176471
871,Naive Bayes,1,0.8,0.23529411764705882,0.3636363636363636
872,SVM,2,0.875,0.4117647058823529,0.56
873,MLP,"(100, 100)",0.5882352941176471,0.5882352941176471,0.5882352941176471
874,Random Forest,10,0.5555555555555556,0.29411764705882354,0.3846153846153846
875,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
876,Decision Tree,3,0.42857142857142855,0.21428571428571427,0.2857142857142857
877,Naive Bayes,1,1.0,0.21428571428571427,0.35294117647058826
878,SVM,2,0.75,0.21428571428571427,0.3333333333333333
879,MLP,"(100, 100)",0.35294117647058826,0.42857142857142855,0.3870967741935484
880,Random Forest,10,0.4,0.2857142857142857,0.3333333333333333
881,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
882,Decision Tree,3,0.625,0.29411764705882354,0.4
883,Naive Bayes,1,0.6666666666666666,0.11764705882352941,0.2
884,SVM,2,0.75,0.35294117647058826,0.48
885,MLP,"(100, 100)",0.4444444444444444,0.47058823529411764,0.45714285714285713
886,Random Forest,10,0.5384615384615384,0.4117647058823529,0.4666666666666667
887,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
888,Decision Tree,3,0.8888888888888888,0.5,0.64
889,Naive Bayes,1,1.0,0.125,0.2222222222222222
890,SVM,2,1.0,0.25,0.4
891,MLP,"(100, 100)",0.375,0.1875,0.25
892,Random Forest,10,0.6363636363636364,0.4375,0.5185185185185185
893,Biased Classifier,Dummy,0.25,1.0,0.4
894,Decision Tree,3,0.6666666666666666,0.5,0.5714285714285715
895,Naive Bayes,1,0.4,0.16666666666666666,0.23529411764705882
896,SVM,2,0.7142857142857143,0.4166666666666667,0.5263157894736842
897,MLP,"(100, 100)",0.4,0.3333333333333333,0.3636363636363636
898,Random Forest,10,0.5,0.5,0.5
899,Biased Classifier,Dummy,0.1875,1.0,0.3157894736842105
900,Decision Tree,3,0.75,0.3157894736842105,0.44444444444444436
901,Naive Bayes,1,1.0,0.21052631578947367,0.34782608695652173
902,SVM,2,1.0,0.15789473684210525,0.2727272727272727
903,MLP,"(100, 100)",0.625,0.2631578947368421,0.37037037037037035
904,Random Forest,10,0.8571428571428571,0.3157894736842105,0.46153846153846156
905,Biased Classifier,Dummy,0.2923076923076923,1.0,0.4523809523809524
906,Decision Tree,3,0.6363636363636364,0.3888888888888889,0.4827586206896552
907,Naive Bayes,1,0.6666666666666666,0.2222222222222222,0.3333333333333333
908,SVM,2,0.75,0.3333333333333333,0.46153846153846156
909,MLP,"(100, 100)",0.6190476190476191,0.7222222222222222,0.6666666666666666
910,Random Forest,10,0.6923076923076923,0.5,0.5806451612903226
911,Biased Classifier,Dummy,0.27692307692307694,1.0,0.4337349397590362
912,Decision Tree,3,0.36363636363636365,0.36363636363636365,0.36363636363636365
913,Naive Bayes,1,0.5,0.09090909090909091,0.15384615384615385
914,SVM,2,0.45454545454545453,0.45454545454545453,0.45454545454545453
915,MLP,"(100, 100)",0.2222222222222222,0.18181818181818182,0.19999999999999998
916,Random Forest,10,0.5454545454545454,0.5454545454545454,0.5454545454545454
917,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
918,Decision Tree,3,0.75,0.4,0.5217391304347827
919,Naive Bayes,1,0.75,0.2,0.31578947368421056
920,SVM,2,1.0,0.3333333333333333,0.5
921,MLP,"(100, 100)",0.6363636363636364,0.4666666666666667,0.5384615384615385
922,Random Forest,10,0.625,0.3333333333333333,0.43478260869565216
923,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
924,Decision Tree,3,0.6666666666666666,0.46153846153846156,0.5454545454545455
925,Naive Bayes,1,0.3333333333333333,0.07692307692307693,0.125
926,SVM,2,0.625,0.38461538461538464,0.4761904761904762
927,MLP,"(100, 100)",0.5294117647058824,0.6923076923076923,0.5999999999999999
928,Random Forest,10,0.38461538461538464,0.38461538461538464,0.38461538461538464
929,Biased Classifier,Dummy,0.203125,1.0,0.33766233766233766
930,Decision Tree,3,0.5625,0.6,0.5806451612903225
931,Naive Bayes,1,0.7142857142857143,0.3333333333333333,0.4545454545454545
932,SVM,2,0.7272727272727273,0.5333333333333333,0.6153846153846153
933,MLP,"(100, 100)",0.3888888888888889,0.4666666666666667,0.42424242424242425
934,Random Forest,10,0.6153846153846154,0.5333333333333333,0.5714285714285715
935,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
936,Decision Tree,3,0.5625,0.42857142857142855,0.4864864864864864
937,Naive Bayes,1,0.6666666666666666,0.09523809523809523,0.16666666666666666
938,SVM,2,0.8333333333333334,0.23809523809523808,0.37037037037037035
939,MLP,"(100, 100)",0.6,0.42857142857142855,0.5
940,Random Forest,10,0.5625,0.42857142857142855,0.4864864864864864
941,Biased Classifier,Dummy,0.3230769230769231,1.0,0.48837209302325585
942,Decision Tree,3,0.2857142857142857,0.2222222222222222,0.25
943,Naive Bayes,1,0.6666666666666666,0.2222222222222222,0.3333333333333333
944,SVM,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
945,MLP,"(100, 100)",0.18181818181818182,0.2222222222222222,0.19999999999999998
946,Random Forest,10,0.25,0.1111111111111111,0.15384615384615383
947,Biased Classifier,Dummy,0.13846153846153847,1.0,0.24324324324324326
948,Decision Tree,3,0.7142857142857143,0.29411764705882354,0.4166666666666667
949,Naive Bayes,1,0.75,0.17647058823529413,0.2857142857142857
950,SVM,2,0.8571428571428571,0.35294117647058826,0.5
951,MLP,"(100, 100)",0.5333333333333333,0.47058823529411764,0.5
952,Random Forest,10,0.6,0.35294117647058826,0.4444444444444445
953,Biased Classifier,Dummy,0.265625,1.0,0.41975308641975306
954,Decision Tree,3,0.6363636363636364,0.5,0.56
955,Naive Bayes,1,0.6666666666666666,0.14285714285714285,0.23529411764705882
956,SVM,2,0.5714285714285714,0.2857142857142857,0.38095238095238093
957,MLP,"(100, 100)",0.5384615384615384,0.5,0.5185185185185186
958,Random Forest,10,0.5454545454545454,0.42857142857142855,0.4799999999999999
959,Biased Classifier,Dummy,0.21875,1.0,0.358974358974359
960,Decision Tree,3,0.5294117647058824,0.6,0.5625
961,Naive Bayes,1,0.42857142857142855,0.2,0.27272727272727276
962,SVM,2,0.45454545454545453,0.3333333333333333,0.3846153846153846
963,MLP,"(100, 100)",0.5,0.4666666666666667,0.4827586206896552
964,Random Forest,10,0.4,0.26666666666666666,0.32
965,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
966,Decision Tree,3,0.2222222222222222,0.2,0.2105263157894737
967,Naive Bayes,1,0.0,0.0,0.0
968,SVM,2,0.5,0.1,0.16666666666666669
969,MLP,"(100, 100)",0.16666666666666666,0.2,0.1818181818181818
970,Random Forest,10,0.0,0.0,0.0
971,Biased Classifier,Dummy,0.15384615384615385,1.0,0.2666666666666667
972,Decision Tree,3,0.7692307692307693,0.47619047619047616,0.588235294117647
973,Naive Bayes,1,0.75,0.2857142857142857,0.4137931034482759
974,SVM,2,0.875,0.3333333333333333,0.48275862068965514
975,MLP,"(100, 100)",0.45454545454545453,0.23809523809523808,0.31249999999999994
976,Random Forest,10,1.0,0.23809523809523808,0.3846153846153846
977,Biased Classifier,Dummy,0.3230769230769231,1.0,0.48837209302325585
978,Decision Tree,3,0.4,0.4,0.4000000000000001
979,Naive Bayes,1,0.75,0.2,0.31578947368421056
980,SVM,2,0.75,0.4,0.5217391304347827
981,MLP,"(100, 100)",0.45,0.6,0.5142857142857143
982,Random Forest,10,0.5625,0.6,0.5806451612903225
983,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
984,Decision Tree,3,0.6666666666666666,0.26666666666666666,0.3809523809523809
985,Naive Bayes,1,1.0,0.13333333333333333,0.23529411764705882
986,SVM,2,1.0,0.2,0.33333333333333337
987,MLP,"(100, 100)",0.5714285714285714,0.5333333333333333,0.5517241379310344
988,Random Forest,10,0.5714285714285714,0.26666666666666666,0.36363636363636365
989,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
990,Decision Tree,3,0.625,0.45454545454545453,0.5263157894736842
991,Naive Bayes,1,0.6666666666666666,0.18181818181818182,0.28571428571428575
992,SVM,2,0.8,0.36363636363636365,0.5000000000000001
993,MLP,"(100, 100)",0.35714285714285715,0.45454545454545453,0.4
994,Random Forest,10,0.4444444444444444,0.36363636363636365,0.39999999999999997
995,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
996,Decision Tree,3,0.6153846153846154,0.47058823529411764,0.5333333333333333
997,Naive Bayes,1,0.5,0.11764705882352941,0.19047619047619047
998,SVM,2,0.75,0.35294117647058826,0.48
999,MLP,"(100, 100)",0.4117647058823529,0.4117647058823529,0.4117647058823529
1000,Random Forest,10,0.7272727272727273,0.47058823529411764,0.5714285714285714
1001,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1002,Decision Tree,3,0.8,0.4,0.5333333333333333
1003,Naive Bayes,1,0.0,0.0,0.0
1004,SVM,2,1.0,0.2,0.33333333333333337
1005,MLP,"(100, 100)",0.4,0.8,0.5333333333333333
1006,Random Forest,10,0.5,0.3,0.37499999999999994
1007,Biased Classifier,Dummy,0.15384615384615385,1.0,0.2666666666666667
1008,Decision Tree,3,0.5555555555555556,0.20833333333333334,0.30303030303030304
1009,Naive Bayes,1,0.8571428571428571,0.25,0.3870967741935483
1010,SVM,2,0.75,0.25,0.375
1011,MLP,"(100, 100)",0.5833333333333334,0.2916666666666667,0.38888888888888895
1012,Random Forest,10,0.5,0.20833333333333334,0.29411764705882354
1013,Biased Classifier,Dummy,0.375,1.0,0.5454545454545454
1014,Decision Tree,3,0.625,0.35714285714285715,0.45454545454545453
1015,Naive Bayes,1,0.75,0.21428571428571427,0.3333333333333333
1016,SVM,2,0.8333333333333334,0.35714285714285715,0.5
1017,MLP,"(100, 100)",0.5,0.2857142857142857,0.36363636363636365
1018,Random Forest,10,0.7272727272727273,0.5714285714285714,0.64
1019,Biased Classifier,Dummy,0.21875,1.0,0.358974358974359
1020,Decision Tree,3,0.4,0.5333333333333333,0.4571428571428572
1021,Naive Bayes,1,1.0,0.06666666666666667,0.125
1022,SVM,2,0.75,0.2,0.31578947368421056
1023,MLP,"(100, 100)",0.4444444444444444,0.26666666666666666,0.33333333333333337
1024,Random Forest,10,0.625,0.3333333333333333,0.43478260869565216
1025,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
1026,Decision Tree,3,0.6428571428571429,0.42857142857142855,0.5142857142857143
1027,Naive Bayes,1,0.8333333333333334,0.23809523809523808,0.37037037037037035
1028,SVM,2,0.7272727272727273,0.38095238095238093,0.5
1029,MLP,"(100, 100)",0.5625,0.42857142857142855,0.4864864864864864
1030,Random Forest,10,0.6666666666666666,0.47619047619047616,0.5555555555555556
1031,Biased Classifier,Dummy,0.3230769230769231,1.0,0.48837209302325585
1032,Decision Tree,3,0.38461538461538464,0.35714285714285715,0.3703703703703704
1033,Naive Bayes,1,0.6666666666666666,0.2857142857142857,0.4
1034,SVM,2,0.6666666666666666,0.2857142857142857,0.4
1035,MLP,"(100, 100)",0.5882352941176471,0.7142857142857143,0.6451612903225806
1036,Random Forest,10,0.5384615384615384,0.5,0.5185185185185186
1037,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
1038,Decision Tree,3,0.5,0.25,0.3333333333333333
1039,Naive Bayes,1,0.5,0.125,0.2
1040,SVM,2,0.5714285714285714,0.25,0.34782608695652173
1041,MLP,"(100, 100)",0.375,0.375,0.375
1042,Random Forest,10,0.5,0.3125,0.38461538461538464
1043,Biased Classifier,Dummy,0.25,1.0,0.4
1044,Decision Tree,3,0.4166666666666667,0.5,0.45454545454545453
1045,Naive Bayes,1,0.6666666666666666,0.2,0.30769230769230765
1046,SVM,2,1.0,0.4,0.5714285714285715
1047,MLP,"(100, 100)",0.3076923076923077,0.4,0.34782608695652173
1048,Random Forest,10,0.4,0.4,0.4000000000000001
1049,Biased Classifier,Dummy,0.15625,1.0,0.2702702702702703
1050,Decision Tree,3,0.5555555555555556,0.29411764705882354,0.3846153846153846
1051,Naive Bayes,1,0.5,0.11764705882352941,0.19047619047619047
1052,SVM,2,0.625,0.29411764705882354,0.4
1053,MLP,"(100, 100)",0.5833333333333334,0.4117647058823529,0.4827586206896552
1054,Random Forest,10,0.625,0.29411764705882354,0.4
1055,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1056,Decision Tree,3,0.4166666666666667,0.3333333333333333,0.3703703703703704
1057,Naive Bayes,1,0.0,0.0,0.0
1058,SVM,2,1.0,0.06666666666666667,0.125
1059,MLP,"(100, 100)",0.4,0.26666666666666666,0.32
1060,Random Forest,10,0.5714285714285714,0.26666666666666666,0.36363636363636365
1061,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
1062,Decision Tree,3,0.6,0.25,0.35294117647058826
1063,Naive Bayes,1,0.6666666666666666,0.3333333333333333,0.4444444444444444
1064,SVM,2,0.625,0.4166666666666667,0.5
1065,MLP,"(100, 100)",0.4,0.3333333333333333,0.3636363636363636
1066,Random Forest,10,0.5555555555555556,0.4166666666666667,0.4761904761904762
1067,Biased Classifier,Dummy,0.18461538461538463,1.0,0.3116883116883117
1068,Decision Tree,3,0.6666666666666666,0.3333333333333333,0.4444444444444444
1069,Naive Bayes,1,0.5714285714285714,0.2222222222222222,0.32
1070,SVM,2,0.8,0.4444444444444444,0.5714285714285714
1071,MLP,"(100, 100)",0.7058823529411765,0.6666666666666666,0.6857142857142857
1072,Random Forest,10,0.6428571428571429,0.5,0.5625000000000001
1073,Biased Classifier,Dummy,0.28125,1.0,0.43902439024390244
1074,Decision Tree,3,0.5,0.42857142857142855,0.4615384615384615
1075,Naive Bayes,1,1.0,0.2857142857142857,0.4444444444444445
1076,SVM,2,0.7142857142857143,0.35714285714285715,0.4761904761904762
1077,MLP,"(100, 100)",0.35714285714285715,0.35714285714285715,0.35714285714285715
1078,Random Forest,10,0.5714285714285714,0.5714285714285714,0.5714285714285714
1079,Biased Classifier,Dummy,0.21875,1.0,0.358974358974359
1080,Decision Tree,3,0.7,0.3181818181818182,0.4375
1081,Naive Bayes,1,0.8,0.18181818181818182,0.2962962962962963
1082,SVM,2,0.875,0.3181818181818182,0.4666666666666667
1083,MLP,"(100, 100)",0.6153846153846154,0.36363636363636365,0.4571428571428572
1084,Random Forest,10,0.8571428571428571,0.2727272727272727,0.41379310344827586
1085,Biased Classifier,Dummy,0.3384615384615385,1.0,0.5057471264367815
1086,Decision Tree,3,0.42857142857142855,0.25,0.3157894736842105
1087,Naive Bayes,1,0.0,0.0,0.0
1088,SVM,2,0.5,0.08333333333333333,0.14285714285714285
1089,MLP,"(100, 100)",0.5,0.4166666666666667,0.45454545454545453
1090,Random Forest,10,0.6,0.25,0.35294117647058826
1091,Biased Classifier,Dummy,0.18461538461538463,1.0,0.3116883116883117
1092,Decision Tree,3,0.42857142857142855,0.2727272727272727,0.33333333333333326
1093,Naive Bayes,1,0.5,0.09090909090909091,0.15384615384615385
1094,SVM,2,0.7142857142857143,0.45454545454545453,0.5555555555555556
1095,MLP,"(100, 100)",0.3333333333333333,0.36363636363636365,0.34782608695652173
1096,Random Forest,10,0.4444444444444444,0.36363636363636365,0.39999999999999997
1097,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
1098,Decision Tree,3,0.7857142857142857,0.6111111111111112,0.6875000000000001
1099,Naive Bayes,1,0.8,0.2222222222222222,0.3478260869565218
1100,SVM,2,0.7142857142857143,0.2777777777777778,0.4
1101,MLP,"(100, 100)",0.5384615384615384,0.3888888888888889,0.45161290322580644
1102,Random Forest,10,0.7777777777777778,0.3888888888888889,0.5185185185185185
1103,Biased Classifier,Dummy,0.28125,1.0,0.43902439024390244
1104,Decision Tree,3,0.4117647058823529,0.5384615384615384,0.4666666666666667
1105,Naive Bayes,1,0.6666666666666666,0.3076923076923077,0.42105263157894735
1106,SVM,2,0.6666666666666666,0.46153846153846156,0.5454545454545455
1107,MLP,"(100, 100)",0.42857142857142855,0.46153846153846156,0.4444444444444445
1108,Random Forest,10,0.6,0.46153846153846156,0.5217391304347826
1109,Biased Classifier,Dummy,0.203125,1.0,0.33766233766233766
1110,Decision Tree,3,0.7777777777777778,0.4117647058823529,0.5384615384615384
1111,Naive Bayes,1,0.8,0.23529411764705882,0.3636363636363636
1112,SVM,2,0.875,0.4117647058823529,0.56
1113,MLP,"(100, 100)",0.5294117647058824,0.5294117647058824,0.5294117647058824
1114,Random Forest,10,0.4666666666666667,0.4117647058823529,0.43749999999999994
1115,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1116,Decision Tree,3,0.5714285714285714,0.42105263157894735,0.48484848484848486
1117,Naive Bayes,1,0.6666666666666666,0.10526315789473684,0.18181818181818182
1118,SVM,2,1.0,0.3157894736842105,0.4799999999999999
1119,MLP,"(100, 100)",0.6363636363636364,0.3684210526315789,0.4666666666666667
1120,Random Forest,10,0.5555555555555556,0.2631578947368421,0.35714285714285715
1121,Biased Classifier,Dummy,0.2923076923076923,1.0,0.4523809523809524
1122,Decision Tree,3,0.6428571428571429,0.5,0.5625000000000001
1123,Naive Bayes,1,1.0,0.2777777777777778,0.4347826086956522
1124,SVM,2,0.8571428571428571,0.3333333333333333,0.48
1125,MLP,"(100, 100)",0.7692307692307693,0.5555555555555556,0.6451612903225806
1126,Random Forest,10,0.7777777777777778,0.3888888888888889,0.5185185185185185
1127,Biased Classifier,Dummy,0.27692307692307694,1.0,0.4337349397590362
1128,Decision Tree,3,0.25,0.09090909090909091,0.13333333333333333
1129,Naive Bayes,1,0.25,0.09090909090909091,0.13333333333333333
1130,SVM,2,0.2,0.09090909090909091,0.12500000000000003
1131,MLP,"(100, 100)",0.4166666666666667,0.45454545454545453,0.43478260869565216
1132,Random Forest,10,0.3,0.2727272727272727,0.28571428571428564
1133,Biased Classifier,Dummy,0.171875,1.0,0.29333333333333333
1134,Decision Tree,3,0.4,0.18181818181818182,0.25000000000000006
1135,Naive Bayes,1,0.5,0.09090909090909091,0.15384615384615385
1136,SVM,2,0.6666666666666666,0.36363636363636365,0.4705882352941177
1137,MLP,"(100, 100)",0.35714285714285715,0.45454545454545453,0.4
1138,Random Forest,10,0.45454545454545453,0.45454545454545453,0.45454545454545453
1139,Biased Classifier,Dummy,0.171875,1.0,0.29333333333333333
1140,Decision Tree,3,0.5,0.7142857142857143,0.588235294117647
1141,Naive Bayes,1,0.5,0.14285714285714285,0.22222222222222224
1142,SVM,2,0.6666666666666666,0.42857142857142855,0.5217391304347826
