,Classifier Name,Hyperparameters,Precision,Recall,F-score
749,Biased Classifier,,0.25,1.0,0.4
750,Decision Tree,3.0,0.6666666666666666,0.375,0.4800000000000001
751,Naive Bayes,,0.7777777777777778,0.4375,0.56
752,SVM,2.0,0.8,0.5,0.6153846153846154
753,MLP,,0.5238095238095238,0.6875,0.5945945945945946
754,Random Forest,10.0,0.6666666666666666,0.75,0.7058823529411765
755,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
756,Decision Tree,3.0,0.4,0.36363636363636365,0.380952380952381
757,Naive Bayes,,0.5,0.18181818181818182,0.26666666666666666
758,SVM,2.0,0.42857142857142855,0.2727272727272727,0.33333333333333326
759,MLP,,0.35714285714285715,0.45454545454545453,0.4
760,Random Forest,10.0,0.42857142857142855,0.2727272727272727,0.33333333333333326
761,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
762,Decision Tree,3.0,0.7142857142857143,0.35714285714285715,0.4761904761904762
763,Naive Bayes,,0.5714285714285714,0.2857142857142857,0.38095238095238093
764,SVM,2.0,0.625,0.35714285714285715,0.45454545454545453
765,MLP,,0.47058823529411764,0.5714285714285714,0.5161290322580646
766,Random Forest,10.0,0.5,0.2857142857142857,0.36363636363636365
767,Biased Classifier,,0.2153846153846154,1.0,0.35443037974683544
768,Decision Tree,3.0,0.5,0.4,0.4444444444444445
769,Naive Bayes,,0.5,0.26666666666666666,0.3478260869565218
770,SVM,2.0,0.5714285714285714,0.26666666666666666,0.36363636363636365
771,MLP,,0.36363636363636365,0.26666666666666666,0.30769230769230765
772,Random Forest,10.0,0.3333333333333333,0.2,0.25
773,Biased Classifier,,0.234375,1.0,0.379746835443038
774,Decision Tree,3.0,0.7,0.35,0.4666666666666667
775,Naive Bayes,,0.875,0.35,0.4999999999999999
776,SVM,2.0,1.0,0.2,0.33333333333333337
777,MLP,,0.7692307692307693,0.5,0.6060606060606061
778,Random Forest,10.0,0.8181818181818182,0.45,0.5806451612903226
779,Biased Classifier,,0.3125,1.0,0.47619047619047616
780,Decision Tree,3.0,1.0,0.5294117647058824,0.6923076923076924
781,Naive Bayes,,1.0,0.4117647058823529,0.5833333333333334
782,SVM,2.0,0.9,0.5294117647058824,0.6666666666666667
783,MLP,,0.5384615384615384,0.4117647058823529,0.4666666666666667
784,Random Forest,10.0,0.5833333333333334,0.4117647058823529,0.4827586206896552
785,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
786,Decision Tree,3.0,0.375,0.23076923076923078,0.2857142857142857
787,Naive Bayes,,0.4444444444444444,0.3076923076923077,0.3636363636363637
788,SVM,2.0,0.4,0.15384615384615385,0.2222222222222222
789,MLP,,0.4666666666666667,0.5384615384615384,0.5
790,Random Forest,10.0,0.2,0.15384615384615385,0.17391304347826086
791,Biased Classifier,,0.2,1.0,0.33333333333333337
792,Decision Tree,3.0,0.46153846153846156,0.46153846153846156,0.46153846153846156
793,Naive Bayes,,0.75,0.46153846153846156,0.5714285714285714
794,SVM,2.0,0.7272727272727273,0.6153846153846154,0.6666666666666667
795,MLP,,0.3684210526315789,0.5384615384615384,0.4375
796,Random Forest,10.0,0.6363636363636364,0.5384615384615384,0.5833333333333334
797,Biased Classifier,,0.2,1.0,0.33333333333333337
798,Decision Tree,3.0,0.625,0.3333333333333333,0.43478260869565216
799,Naive Bayes,,0.625,0.3333333333333333,0.43478260869565216
800,SVM,2.0,0.8,0.26666666666666666,0.4
801,MLP,,0.42105263157894735,0.5333333333333333,0.47058823529411764
802,Random Forest,10.0,0.5714285714285714,0.26666666666666666,0.36363636363636365
803,Biased Classifier,,0.234375,1.0,0.379746835443038
804,Decision Tree,3.0,0.375,0.16666666666666666,0.23076923076923078
805,Naive Bayes,,0.25,0.1111111111111111,0.15384615384615383
806,SVM,2.0,0.5,0.16666666666666666,0.25
807,MLP,,0.45454545454545453,0.2777777777777778,0.3448275862068966
808,Random Forest,10.0,0.6,0.3333333333333333,0.42857142857142855
809,Biased Classifier,,0.28125,1.0,0.43902439024390244
810,Decision Tree,3.0,0.2,0.16666666666666666,0.1818181818181818
811,Naive Bayes,,0.4,0.3333333333333333,0.3636363636363636
812,SVM,2.0,0.375,0.25,0.3
813,MLP,,0.29411764705882354,0.4166666666666667,0.3448275862068966
814,Random Forest,10.0,0.3333333333333333,0.25,0.28571428571428575
815,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
816,Decision Tree,3.0,0.8333333333333334,0.25,0.3846153846153846
817,Naive Bayes,,0.75,0.15,0.24999999999999997
818,SVM,2.0,0.8,0.2,0.32000000000000006
819,MLP,,0.7142857142857143,0.5,0.588235294117647
820,Random Forest,10.0,0.6153846153846154,0.4,0.4848484848484849
821,Biased Classifier,,0.3076923076923077,1.0,0.47058823529411764
822,Decision Tree,3.0,0.5294117647058824,0.6923076923076923,0.5999999999999999
823,Naive Bayes,,0.875,0.5384615384615384,0.6666666666666667
824,SVM,2.0,0.8333333333333334,0.38461538461538464,0.5263157894736842
825,MLP,,0.7,0.5384615384615384,0.608695652173913
826,Random Forest,10.0,0.45454545454545453,0.38461538461538464,0.41666666666666663
827,Biased Classifier,,0.2,1.0,0.33333333333333337
828,Decision Tree,3.0,0.75,0.5,0.6
829,Naive Bayes,,0.7142857142857143,0.4166666666666667,0.5263157894736842
830,SVM,2.0,0.8571428571428571,0.5,0.631578947368421
831,MLP,,0.46153846153846156,0.5,0.48000000000000004
832,Random Forest,10.0,0.7142857142857143,0.4166666666666667,0.5263157894736842
833,Biased Classifier,,0.1875,1.0,0.3157894736842105
834,Decision Tree,3.0,0.5714285714285714,0.21052631578947367,0.3076923076923077
835,Naive Bayes,,0.5454545454545454,0.3157894736842105,0.39999999999999997
836,SVM,2.0,0.5454545454545454,0.3157894736842105,0.39999999999999997
837,MLP,,0.4666666666666667,0.3684210526315789,0.4117647058823529
838,Random Forest,10.0,0.6666666666666666,0.3157894736842105,0.42857142857142855
839,Biased Classifier,,0.296875,1.0,0.4578313253012048
840,Decision Tree,3.0,0.75,0.23076923076923078,0.3529411764705882
841,Naive Bayes,,0.6,0.23076923076923078,0.33333333333333337
842,SVM,2.0,0.6666666666666666,0.15384615384615385,0.25
843,MLP,,0.4,0.46153846153846156,0.42857142857142855
844,Random Forest,10.0,0.4,0.3076923076923077,0.34782608695652173
845,Biased Classifier,,0.2,1.0,0.33333333333333337
846,Decision Tree,3.0,0.6666666666666666,0.3076923076923077,0.42105263157894735
847,Naive Bayes,,0.5,0.3076923076923077,0.380952380952381
848,SVM,2.0,1.0,0.15384615384615385,0.2666666666666667
849,MLP,,0.4375,0.5384615384615384,0.4827586206896552
850,Random Forest,10.0,0.5,0.3076923076923077,0.380952380952381
851,Biased Classifier,,0.2,1.0,0.33333333333333337
852,Decision Tree,3.0,0.5384615384615384,0.3888888888888889,0.45161290322580644
853,Naive Bayes,,0.6666666666666666,0.4444444444444444,0.5333333333333333
854,SVM,2.0,0.6,0.3333333333333333,0.42857142857142855
855,MLP,,0.5,0.3888888888888889,0.43750000000000006
856,Random Forest,10.0,0.6428571428571429,0.5,0.5625000000000001
857,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
858,Decision Tree,3.0,0.6363636363636364,0.5,0.56
859,Naive Bayes,,0.6923076923076923,0.6428571428571429,0.6666666666666666
860,SVM,2.0,0.7272727272727273,0.5714285714285714,0.64
861,MLP,,0.5,0.42857142857142855,0.4615384615384615
862,Random Forest,10.0,0.6666666666666666,0.5714285714285714,0.6153846153846153
863,Biased Classifier,,0.21875,1.0,0.358974358974359
864,Decision Tree,3.0,0.5,0.16666666666666666,0.25
865,Naive Bayes,,1.0,0.1111111111111111,0.19999999999999998
866,SVM,2.0,0.6666666666666666,0.1111111111111111,0.1904761904761905
867,MLP,,0.5833333333333334,0.3888888888888889,0.4666666666666666
868,Random Forest,10.0,0.25,0.05555555555555555,0.0909090909090909
869,Biased Classifier,,0.28125,1.0,0.43902439024390244
870,Decision Tree,3.0,0.625,0.45454545454545453,0.5263157894736842
871,Naive Bayes,,1.0,0.36363636363636365,0.5333333333333333
872,SVM,2.0,0.8333333333333334,0.45454545454545453,0.5882352941176471
873,MLP,,0.35294117647058826,0.5454545454545454,0.42857142857142855
874,Random Forest,10.0,0.6363636363636364,0.6363636363636364,0.6363636363636364
875,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
876,Decision Tree,3.0,0.7272727272727273,0.47058823529411764,0.5714285714285714
877,Naive Bayes,,0.6,0.5294117647058824,0.5625
878,SVM,2.0,0.7272727272727273,0.47058823529411764,0.5714285714285714
879,MLP,,0.47368421052631576,0.5294117647058824,0.5
880,Random Forest,10.0,0.75,0.5294117647058824,0.6206896551724139
881,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
882,Decision Tree,3.0,0.75,0.5454545454545454,0.631578947368421
883,Naive Bayes,,0.7142857142857143,0.45454545454545453,0.5555555555555556
884,SVM,2.0,0.8333333333333334,0.45454545454545453,0.5882352941176471
885,MLP,,0.5,0.6363636363636364,0.56
886,Random Forest,10.0,0.5,0.36363636363636365,0.4210526315789474
887,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
888,Decision Tree,3.0,0.4666666666666667,0.4117647058823529,0.43749999999999994
889,Naive Bayes,,0.6,0.17647058823529413,0.2727272727272727
890,SVM,2.0,0.8333333333333334,0.29411764705882354,0.4347826086956522
891,MLP,,0.4,0.35294117647058826,0.37500000000000006
892,Random Forest,10.0,0.46153846153846156,0.35294117647058826,0.4000000000000001
893,Biased Classifier,,0.265625,1.0,0.41975308641975306
894,Decision Tree,3.0,0.5833333333333334,0.35,0.4375
895,Naive Bayes,,0.5,0.2,0.28571428571428575
896,SVM,2.0,0.7142857142857143,0.25,0.37037037037037035
897,MLP,,0.5714285714285714,0.4,0.47058823529411764
898,Random Forest,10.0,0.6,0.3,0.4
899,Biased Classifier,,0.3125,1.0,0.47619047619047616
900,Decision Tree,3.0,0.6,0.5454545454545454,0.5714285714285713
901,Naive Bayes,,0.5,0.2727272727272727,0.3529411764705882
902,SVM,2.0,0.75,0.2727272727272727,0.39999999999999997
903,MLP,,0.5,0.6363636363636364,0.56
904,Random Forest,10.0,0.5714285714285714,0.36363636363636365,0.4444444444444444
905,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
906,Decision Tree,3.0,0.6666666666666666,0.2857142857142857,0.4
907,Naive Bayes,,0.5,0.07142857142857142,0.125
908,SVM,2.0,0.6666666666666666,0.14285714285714285,0.23529411764705882
909,MLP,,0.5333333333333333,0.5714285714285714,0.5517241379310344
910,Random Forest,10.0,0.75,0.21428571428571427,0.3333333333333333
911,Biased Classifier,,0.2153846153846154,1.0,0.35443037974683544
912,Decision Tree,3.0,0.75,0.2857142857142857,0.4137931034482759
913,Naive Bayes,,0.8333333333333334,0.47619047619047616,0.6060606060606061
914,SVM,2.0,0.8571428571428571,0.2857142857142857,0.42857142857142855
915,MLP,,0.6363636363636364,0.3333333333333333,0.43749999999999994
916,Random Forest,10.0,0.875,0.3333333333333333,0.48275862068965514
917,Biased Classifier,,0.3230769230769231,1.0,0.48837209302325585
918,Decision Tree,3.0,0.7777777777777778,0.4375,0.56
919,Naive Bayes,,0.6666666666666666,0.375,0.4800000000000001
920,SVM,2.0,0.75,0.375,0.5
921,MLP,,0.6428571428571429,0.5625,0.6000000000000001
922,Random Forest,10.0,0.8571428571428571,0.375,0.5217391304347825
923,Biased Classifier,,0.25,1.0,0.4
924,Decision Tree,3.0,0.47058823529411764,0.5714285714285714,0.5161290322580646
925,Naive Bayes,,0.5625,0.6428571428571429,0.6000000000000001
926,SVM,2.0,0.5,0.42857142857142855,0.4615384615384615
927,MLP,,0.36363636363636365,0.2857142857142857,0.32
928,Random Forest,10.0,0.5833333333333334,0.5,0.5384615384615384
929,Biased Classifier,,0.21875,1.0,0.358974358974359
930,Decision Tree,3.0,0.6,0.42857142857142855,0.5
931,Naive Bayes,,0.5454545454545454,0.42857142857142855,0.4799999999999999
932,SVM,2.0,0.7,0.5,0.5833333333333334
933,MLP,,0.6666666666666666,0.5714285714285714,0.6153846153846153
934,Random Forest,10.0,0.5,0.5,0.5
935,Biased Classifier,,0.2153846153846154,1.0,0.35443037974683544
936,Decision Tree,3.0,0.8181818181818182,0.5294117647058824,0.6428571428571428
937,Naive Bayes,,0.7777777777777778,0.4117647058823529,0.5384615384615384
938,SVM,2.0,0.8,0.47058823529411764,0.5925925925925927
939,MLP,,0.5714285714285714,0.47058823529411764,0.5161290322580646
940,Random Forest,10.0,0.6,0.35294117647058826,0.4444444444444445
941,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
942,Decision Tree,3.0,0.36363636363636365,0.3333333333333333,0.34782608695652173
943,Naive Bayes,,0.25,0.16666666666666666,0.2
944,SVM,2.0,0.4,0.16666666666666666,0.23529411764705882
945,MLP,,0.4,0.3333333333333333,0.3636363636363636
946,Random Forest,10.0,0.3333333333333333,0.25,0.28571428571428575
947,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
948,Decision Tree,3.0,1.0,0.0625,0.11764705882352941
949,Naive Bayes,,1.0,0.0625,0.11764705882352941
950,SVM,2.0,0.5,0.125,0.2
951,MLP,,0.5,0.375,0.42857142857142855
952,Random Forest,10.0,0.6666666666666666,0.25,0.36363636363636365
953,Biased Classifier,,0.25,1.0,0.4
954,Decision Tree,3.0,0.8333333333333334,0.29411764705882354,0.4347826086956522
955,Naive Bayes,,0.7777777777777778,0.4117647058823529,0.5384615384615384
956,SVM,2.0,0.7777777777777778,0.4117647058823529,0.5384615384615384
957,MLP,,0.5,0.47058823529411764,0.48484848484848486
958,Random Forest,10.0,0.6363636363636364,0.4117647058823529,0.5
959,Biased Classifier,,0.265625,1.0,0.41975308641975306
960,Decision Tree,3.0,0.6363636363636364,0.4666666666666667,0.5384615384615385
961,Naive Bayes,,0.4444444444444444,0.26666666666666666,0.33333333333333337
962,SVM,2.0,0.6,0.2,0.3
963,MLP,,0.4166666666666667,0.3333333333333333,0.3703703703703704
964,Random Forest,10.0,0.625,0.3333333333333333,0.43478260869565216
965,Biased Classifier,,0.23076923076923078,1.0,0.375
966,Decision Tree,3.0,0.6153846153846154,0.5,0.5517241379310345
967,Naive Bayes,,0.6,0.75,0.6666666666666665
968,SVM,2.0,0.6363636363636364,0.4375,0.5185185185185185
969,MLP,,0.7,0.4375,0.5384615384615384
970,Random Forest,10.0,0.625,0.3125,0.4166666666666667
971,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
972,Decision Tree,3.0,0.45454545454545453,0.3125,0.3703703703703703
973,Naive Bayes,,0.8,0.25,0.38095238095238093
974,SVM,2.0,0.625,0.3125,0.4166666666666667
975,MLP,,0.2,0.125,0.15384615384615385
976,Random Forest,10.0,0.5833333333333334,0.4375,0.5
977,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
978,Decision Tree,3.0,0.5,0.16666666666666666,0.25
979,Naive Bayes,,0.6,0.25,0.35294117647058826
980,SVM,2.0,0.5714285714285714,0.3333333333333333,0.4210526315789474
981,MLP,,0.4444444444444444,0.6666666666666666,0.5333333333333333
982,Random Forest,10.0,0.5,0.3333333333333333,0.4
983,Biased Classifier,,0.1875,1.0,0.3157894736842105
984,Decision Tree,3.0,0.6666666666666666,0.5882352941176471,0.625
985,Naive Bayes,,0.75,0.35294117647058826,0.48
986,SVM,2.0,0.75,0.35294117647058826,0.48
987,MLP,,0.5384615384615384,0.4117647058823529,0.4666666666666667
988,Random Forest,10.0,0.8,0.47058823529411764,0.5925925925925927
989,Biased Classifier,,0.265625,1.0,0.41975308641975306
990,Decision Tree,3.0,0.46153846153846156,0.3333333333333333,0.3870967741935484
991,Naive Bayes,,0.5,0.3333333333333333,0.4
992,SVM,2.0,0.5,0.2777777777777778,0.35714285714285715
993,MLP,,0.5333333333333333,0.4444444444444444,0.4848484848484848
994,Random Forest,10.0,0.5384615384615384,0.3888888888888889,0.45161290322580644
995,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
996,Decision Tree,3.0,0.875,0.4117647058823529,0.56
997,Naive Bayes,,0.8333333333333334,0.29411764705882354,0.4347826086956522
998,SVM,2.0,0.8333333333333334,0.29411764705882354,0.4347826086956522
999,MLP,,0.7,0.4117647058823529,0.5185185185185185
1000,Random Forest,10.0,0.875,0.4117647058823529,0.56
1001,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
1002,Decision Tree,3.0,0.875,0.3684210526315789,0.5185185185185185
1003,Naive Bayes,,0.7272727272727273,0.42105263157894735,0.5333333333333333
1004,SVM,2.0,1.0,0.2631578947368421,0.4166666666666667
1005,MLP,,0.38461538461538464,0.2631578947368421,0.3125
1006,Random Forest,10.0,0.45454545454545453,0.2631578947368421,0.3333333333333333
1007,Biased Classifier,,0.2923076923076923,1.0,0.4523809523809524
1008,Decision Tree,3.0,0.4,0.18181818181818182,0.25000000000000006
1009,Naive Bayes,,0.42857142857142855,0.2727272727272727,0.33333333333333326
1010,SVM,2.0,0.5,0.18181818181818182,0.26666666666666666
1011,MLP,,0.38461538461538464,0.45454545454545453,0.41666666666666663
1012,Random Forest,10.0,0.3333333333333333,0.18181818181818182,0.23529411764705885
1013,Biased Classifier,,0.171875,1.0,0.29333333333333333
1014,Decision Tree,3.0,0.46153846153846156,0.5454545454545454,0.4999999999999999
1015,Naive Bayes,,0.4,0.18181818181818182,0.25000000000000006
1016,SVM,2.0,0.6,0.2727272727272727,0.37499999999999994
1017,MLP,,0.46153846153846156,0.5454545454545454,0.4999999999999999
1018,Random Forest,10.0,0.38461538461538464,0.45454545454545453,0.41666666666666663
1019,Biased Classifier,,0.171875,1.0,0.29333333333333333
1020,Decision Tree,3.0,0.5714285714285714,0.36363636363636365,0.4444444444444444
1021,Naive Bayes,,0.7142857142857143,0.45454545454545453,0.5555555555555556
1022,SVM,2.0,0.5555555555555556,0.45454545454545453,0.5
1023,MLP,,0.5555555555555556,0.45454545454545453,0.5
1024,Random Forest,10.0,0.5,0.45454545454545453,0.47619047619047616
1025,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
1026,Decision Tree,3.0,0.6363636363636364,0.35,0.45161290322580644
1027,Naive Bayes,,0.6,0.3,0.4
1028,SVM,2.0,0.6666666666666666,0.2,0.30769230769230765
1029,MLP,,0.5833333333333334,0.35,0.4375
1030,Random Forest,10.0,0.7142857142857143,0.25,0.37037037037037035
1031,Biased Classifier,,0.3076923076923077,1.0,0.47058823529411764
1032,Decision Tree,3.0,0.47368421052631576,0.75,0.5806451612903226
1033,Naive Bayes,,0.6,0.25,0.35294117647058826
1034,SVM,2.0,1.0,0.4166666666666667,0.5882352941176471
1035,MLP,,0.5384615384615384,0.5833333333333334,0.5599999999999999
1036,Random Forest,10.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
1037,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1038,Decision Tree,3.0,0.38461538461538464,0.3333333333333333,0.3571428571428571
1039,Naive Bayes,,0.5454545454545454,0.4,0.4615384615384615
1040,SVM,2.0,0.8333333333333334,0.3333333333333333,0.47619047619047616
1041,MLP,,0.45,0.6,0.5142857142857143
1042,Random Forest,10.0,0.5384615384615384,0.4666666666666667,0.5
1043,Biased Classifier,,0.234375,1.0,0.379746835443038
1044,Decision Tree,3.0,0.5714285714285714,0.4444444444444444,0.5
1045,Naive Bayes,,0.6666666666666666,0.2222222222222222,0.3333333333333333
1046,SVM,2.0,0.8,0.2222222222222222,0.3478260869565218
1047,MLP,,0.7,0.3888888888888889,0.5
1048,Random Forest,10.0,0.6,0.3333333333333333,0.42857142857142855
1049,Biased Classifier,,0.28125,1.0,0.43902439024390244
1050,Decision Tree,3.0,0.5,0.23529411764705882,0.31999999999999995
1051,Naive Bayes,,0.5555555555555556,0.29411764705882354,0.3846153846153846
1052,SVM,2.0,0.8333333333333334,0.29411764705882354,0.4347826086956522
1053,MLP,,0.631578947368421,0.7058823529411765,0.6666666666666667
1054,Random Forest,10.0,0.7272727272727273,0.47058823529411764,0.5714285714285714
1055,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
1056,Decision Tree,3.0,0.5714285714285714,0.25,0.34782608695652173
1057,Naive Bayes,,0.5,0.25,0.3333333333333333
1058,SVM,2.0,0.5,0.125,0.2
1059,MLP,,0.5714285714285714,0.25,0.34782608695652173
1060,Random Forest,10.0,0.5384615384615384,0.4375,0.4827586206896552
1061,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
1062,Decision Tree,3.0,0.4444444444444444,0.5333333333333333,0.4848484848484848
1063,Naive Bayes,,0.625,0.3333333333333333,0.43478260869565216
1064,SVM,2.0,0.6666666666666666,0.4,0.5
1065,MLP,,0.35,0.4666666666666667,0.4
1066,Random Forest,10.0,0.5,0.4666666666666667,0.4827586206896552
1067,Biased Classifier,,0.23076923076923078,1.0,0.375
1068,Decision Tree,3.0,0.6,0.5454545454545454,0.5714285714285713
1069,Naive Bayes,,0.8,0.36363636363636365,0.5000000000000001
1070,SVM,2.0,0.8333333333333334,0.45454545454545453,0.5882352941176471
1071,MLP,,0.5,0.36363636363636365,0.4210526315789474
1072,Random Forest,10.0,0.6,0.5454545454545454,0.5714285714285713
1073,Biased Classifier,,0.171875,1.0,0.29333333333333333
1074,Decision Tree,3.0,0.5384615384615384,0.4117647058823529,0.4666666666666667
1075,Naive Bayes,,0.75,0.35294117647058826,0.48
1076,SVM,2.0,0.6666666666666666,0.35294117647058826,0.46153846153846156
1077,MLP,,0.35714285714285715,0.29411764705882354,0.3225806451612903
1078,Random Forest,10.0,0.6428571428571429,0.5294117647058824,0.5806451612903226
1079,Biased Classifier,,0.265625,1.0,0.41975308641975306
1080,Decision Tree,3.0,0.7142857142857143,0.45454545454545453,0.5555555555555556
1081,Naive Bayes,,0.8333333333333334,0.22727272727272727,0.35714285714285715
1082,SVM,2.0,0.8333333333333334,0.22727272727272727,0.35714285714285715
1083,MLP,,0.5714285714285714,0.36363636363636365,0.4444444444444444
1084,Random Forest,10.0,0.6,0.2727272727272727,0.37499999999999994
1085,Biased Classifier,,0.3384615384615385,1.0,0.5057471264367815
1086,Decision Tree,3.0,0.5,0.46153846153846156,0.48000000000000004
1087,Naive Bayes,,0.625,0.38461538461538464,0.4761904761904762
1088,SVM,2.0,0.6,0.23076923076923078,0.33333333333333337
1089,MLP,,0.46153846153846156,0.46153846153846156,0.46153846153846156
1090,Random Forest,10.0,0.5555555555555556,0.38461538461538464,0.4545454545454546
1091,Biased Classifier,,0.2,1.0,0.33333333333333337
1092,Decision Tree,3.0,0.8333333333333334,0.4166666666666667,0.5555555555555556
1093,Naive Bayes,,0.75,0.5,0.6
1094,SVM,2.0,0.8333333333333334,0.4166666666666667,0.5555555555555556
1095,MLP,,0.3,0.25,0.2727272727272727
1096,Random Forest,10.0,1.0,0.5,0.6666666666666666
1097,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1098,Decision Tree,3.0,0.5,0.4375,0.4666666666666667
1099,Naive Bayes,,0.6666666666666666,0.25,0.36363636363636365
1100,SVM,2.0,1.0,0.3125,0.47619047619047616
1101,MLP,,0.5384615384615384,0.4375,0.4827586206896552
1102,Random Forest,10.0,0.5555555555555556,0.3125,0.39999999999999997
1103,Biased Classifier,,0.25,1.0,0.4
1104,Decision Tree,3.0,0.4444444444444444,0.3076923076923077,0.3636363636363637
1105,Naive Bayes,,0.375,0.23076923076923078,0.2857142857142857
1106,SVM,2.0,0.42857142857142855,0.23076923076923078,0.3
1107,MLP,,0.3333333333333333,0.38461538461538464,0.3571428571428571
1108,Random Forest,10.0,0.36363636363636365,0.3076923076923077,0.33333333333333337
1109,Biased Classifier,,0.203125,1.0,0.33766233766233766
1110,Decision Tree,3.0,0.3333333333333333,0.3076923076923077,0.32
1111,Naive Bayes,,0.38461538461538464,0.38461538461538464,0.38461538461538464
1112,SVM,2.0,0.3333333333333333,0.23076923076923078,0.27272727272727276
1113,MLP,,0.2222222222222222,0.3076923076923077,0.2580645161290323
1114,Random Forest,10.0,0.4,0.3076923076923077,0.34782608695652173
1115,Biased Classifier,,0.2,1.0,0.33333333333333337
1116,Decision Tree,3.0,1.0,0.6363636363636364,0.7777777777777778
1117,Naive Bayes,,1.0,0.5454545454545454,0.7058823529411764
1118,SVM,2.0,1.0,0.5454545454545454,0.7058823529411764
1119,MLP,,0.2857142857142857,0.18181818181818182,0.2222222222222222
1120,Random Forest,10.0,0.6,0.2727272727272727,0.37499999999999994
1121,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
1122,Decision Tree,3.0,0.5,0.4375,0.4666666666666667
1123,Naive Bayes,,0.42857142857142855,0.1875,0.26086956521739124
1124,SVM,2.0,0.6666666666666666,0.25,0.36363636363636365
1125,MLP,,0.5,0.6875,0.5789473684210527
1126,Random Forest,10.0,0.7,0.4375,0.5384615384615384
1127,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
1128,Decision Tree,3.0,0.7857142857142857,0.4583333333333333,0.5789473684210527
1129,Naive Bayes,,0.7272727272727273,0.3333333333333333,0.4571428571428572
1130,SVM,2.0,0.8571428571428571,0.25,0.3870967741935483
1131,MLP,,0.6153846153846154,0.3333333333333333,0.43243243243243246
1132,Random Forest,10.0,0.8333333333333334,0.4166666666666667,0.5555555555555556
1133,Biased Classifier,,0.375,1.0,0.5454545454545454
1134,Decision Tree,3.0,0.5714285714285714,0.3333333333333333,0.4210526315789474
1135,Naive Bayes,,0.7142857142857143,0.4166666666666667,0.5263157894736842
1136,SVM,2.0,0.5,0.16666666666666666,0.25
1137,MLP,,0.4166666666666667,0.4166666666666667,0.4166666666666667
1138,Random Forest,10.0,0.25,0.16666666666666666,0.2
1139,Biased Classifier,,0.1875,1.0,0.3157894736842105
1140,Decision Tree,3.0,0.75,0.15789473684210525,0.2608695652173913
1141,Naive Bayes,,1.0,0.3157894736842105,0.4799999999999999
1142,SVM,2.0,0.8333333333333334,0.2631578947368421,0.39999999999999997
1143,MLP,,0.46153846153846156,0.3157894736842105,0.37499999999999994
1144,Random Forest,10.0,0.8,0.42105263157894735,0.5517241379310345
1145,Biased Classifier,,0.2923076923076923,1.0,0.4523809523809524
1146,Decision Tree,3.0,0.36363636363636365,0.3076923076923077,0.33333333333333337
1147,Naive Bayes,,0.5,0.23076923076923078,0.3157894736842105
1148,SVM,2.0,0.5714285714285714,0.3076923076923077,0.4
1149,MLP,,0.4,0.3076923076923077,0.34782608695652173
1150,Random Forest,10.0,0.5,0.3076923076923077,0.380952380952381
1151,Biased Classifier,,0.2,1.0,0.33333333333333337
1152,Decision Tree,3.0,0.2631578947368421,0.5555555555555556,0.35714285714285715
1153,Naive Bayes,,0.2222222222222222,0.2222222222222222,0.2222222222222222
1154,SVM,2.0,0.42857142857142855,0.3333333333333333,0.375
1155,MLP,,0.19047619047619047,0.4444444444444444,0.26666666666666666
1156,Random Forest,10.0,0.18181818181818182,0.2222222222222222,0.19999999999999998
1157,Biased Classifier,,0.13846153846153847,1.0,0.24324324324324326
1158,Decision Tree,3.0,0.8,0.38095238095238093,0.5161290322580645
1159,Naive Bayes,,0.8,0.5714285714285714,0.6666666666666666
1160,SVM,2.0,0.8333333333333334,0.23809523809523808,0.37037037037037035
1161,MLP,,0.7692307692307693,0.47619047619047616,0.588235294117647
1162,Random Forest,10.0,0.7777777777777778,0.3333333333333333,0.4666666666666666
1163,Biased Classifier,,0.328125,1.0,0.49411764705882355
1164,Decision Tree,3.0,0.5,0.5,0.5
1165,Naive Bayes,,0.7142857142857143,0.35714285714285715,0.4761904761904762
1166,SVM,2.0,0.8333333333333334,0.35714285714285715,0.5
1167,MLP,,0.5555555555555556,0.35714285714285715,0.43478260869565216
1168,Random Forest,10.0,0.6666666666666666,0.5714285714285714,0.6153846153846153
